year,month,day,week,팀,승패,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,홈팀,원정팀,더블헤더
2017,8,23,2,기아,패,1,0,1,0,0,0,0,3,0,-1,-1,-1,5,8,0,6,롯데,기아,0
2017,8,23,2,한화,승,2,1,0,5,0,1,0,0,0,0,1,-1,10,11,0,7,한화,KT,0
2017,8,23,2,KT,패,4,3,0,0,0,0,0,2,0,0,0,-1,9,20,3,4,한화,KT,0
2017,8,24,3,키움,패,0,1,1,0,0,0,3,0,0,-1,-1,-1,5,8,0,5,키움,두산,0
2017,8,24,3,두산,승,0,1,0,1,0,0,3,1,-1,-1,-1,-1,6,10,0,3,키움,두산,0
2017,8,24,3,SK,승,4,0,0,1,0,0,0,2,2,-1,-1,-1,9,9,0,3,SK,삼성,0
2017,8,24,3,삼성,패,1,0,3,0,0,0,2,1,0,-1,-1,-1,7,15,0,6,SK,삼성,0
2017,8,24,3,LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,3,5,LG,롯데,0
2017,8,24,3,롯데,승,0,1,0,1,2,0,3,4,-1,-1,-1,-1,11,15,0,4,LG,롯데,0
2017,8,24,3,KT,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,4,2,3,KT,NC,0
2017,8,24,3,NC,승,0,0,3,2,2,0,0,0,-1,-1,-1,-1,7,9,2,2,KT,NC,0
2017,8,25,4,키움,패,1,1,0,0,0,0,0,1,0,-1,-1,-1,3,7,1,6,키움,두산,0
2017,8,25,4,두산,승,0,0,1,0,0,1,0,2,-1,-1,-1,-1,4,10,1,5,키움,두산,0
2017,8,25,4,기아,패,0,2,0,0,1,0,0,0,0,-1,-1,-1,3,7,1,2,기아,한화,0
2017,8,25,4,한화,승,1,0,0,0,2,0,0,3,-1,-1,-1,-1,6,10,1,5,기아,한화,0
2017,8,25,4,SK,승,0,1,0,2,1,2,1,0,0,-1,-1,-1,7,14,3,3,SK,삼성,0
2017,8,25,4,삼성,패,0,1,0,0,0,0,2,0,2,-1,-1,-1,5,7,0,5,SK,삼성,0
2017,8,25,4,LG,패,0,2,0,0,0,0,0,0,0,-1,-1,-1,2,6,2,2,LG,롯데,0
2017,8,25,4,롯데,승,0,2,0,1,2,0,3,0,-1,-1,-1,-1,8,9,0,2,LG,롯데,0
2017,8,25,4,KT,패,0,0,4,0,0,0,0,1,0,-1,-1,-1,5,13,0,7,KT,NC,0
2017,8,25,4,NC,승,4,1,0,0,0,0,0,0,2,-1,-1,-1,7,11,0,4,KT,NC,0
2017,8,26,5,LG,패,1,0,1,0,0,0,0,2,0,-1,-1,-1,4,13,3,4,LG,두산,0
2017,8,26,5,두산,승,0,2,0,2,0,0,0,1,-1,-1,-1,-1,5,7,1,7,LG,두산,0
2017,8,26,5,한화,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,5,0,3,한화,SK,0
2017,8,26,5,SK,승,0,0,0,0,0,1,1,0,-1,-1,-1,-1,2,5,0,1,한화,SK,0
2017,8,26,5,KT,패,0,1,0,5,1,0,0,0,1,-1,-1,-1,8,14,3,3,KT,삼성,0
2017,8,26,5,삼성,승,4,1,2,3,0,1,3,0,-1,-1,-1,-1,14,16,0,5,KT,삼성,0
2017,8,26,5,키움,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,6,0,3,키움,롯데,0
2017,8,26,5,롯데,승,1,0,0,0,0,1,2,2,-1,-1,-1,-1,6,12,0,5,키움,롯데,0
2017,8,26,5,기아,승,3,0,0,0,2,3,0,0,0,-1,-1,-1,8,17,3,3,기아,NC,0
2017,8,26,5,NC,패,0,0,1,1,0,1,0,0,4,-1,-1,-1,7,14,0,6,기아,NC,0
2017,8,27,6,LG,무,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,5,LG,두산,0
2017,8,27,6,두산,무,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,4,LG,두산,0
2017,8,27,6,한화,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,5,4,2,한화,SK,0
2017,8,27,6,SK,승,0,1,1,0,1,0,1,0,-1,-1,-1,-1,4,6,0,3,한화,SK,0
2017,8,27,6,KT,승,0,0,0,1,1,0,1,0,0,-1,-1,-1,3,8,0,5,KT,삼성,0
2017,8,27,6,삼성,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,4,0,1,KT,삼성,0
2017,8,27,6,키움,승,0,4,1,0,1,3,0,0,0,-1,-1,-1,9,14,0,3,키움,롯데,0
2017,8,27,6,롯데,패,0,1,1,0,0,2,4,0,0,-1,-1,-1,8,13,1,1,키움,롯데,0
2017,8,27,6,기아,패,0,1,1,1,0,1,0,0,0,-1,-1,-1,4,11,1,3,기아,NC,0
2017,8,27,6,NC,승,1,0,0,1,0,0,3,0,-1,-1,-1,-1,5,7,1,2,기아,NC,0
2017,8,29,1,SK,패,0,2,0,0,0,0,0,2,0,-1,-1,-1,4,8,1,4,SK,키움,0
2017,8,29,1,키움,승,1,1,0,2,3,0,0,1,-1,-1,-1,-1,8,16,0,2,SK,키움,0
2017,8,29,1,롯데,패,1,0,0,0,2,0,2,0,0,-1,-1,-1,5,10,0,6,롯데,두산,0
2017,8,29,1,두산,승,1,0,3,0,0,0,2,1,-1,-1,-1,-1,7,10,0,7,롯데,두산,0
2017,8,29,1,LG,패,0,0,1,0,0,2,0,1,0,-1,-1,-1,4,6,2,4,LG,한화,0
2017,8,29,1,한화,승,0,0,2,0,0,1,2,3,-1,-1,-1,-1,8,16,0,2,LG,한화,0
2017,8,29,1,기아,승,1,0,0,1,7,0,1,0,0,-1,-1,-1,10,13,1,5,기아,삼성,0
2017,8,29,1,삼성,패,0,0,0,2,0,0,4,3,0,-1,-1,-1,9,15,1,4,기아,삼성,0
2017,8,29,1,NC,승,0,0,5,5,0,0,1,0,2,-1,-1,-1,13,24,0,3,NC,KT,0
2017,8,29,1,KT,패,0,0,2,0,0,0,0,0,0,-1,-1,-1,2,8,0,4,NC,KT,0
2017,8,30,2,SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2,4,SK,키움,0
2017,8,30,2,키움,승,0,2,0,0,2,0,1,5,-1,-1,-1,-1,10,12,0,7,SK,키움,0
2017,8,30,2,롯데,승,0,0,0,0,0,0,1,4,0,-1,-1,-1,5,8,0,3,롯데,두산,0
2017,8,30,2,두산,패,0,0,0,0,0,0,0,1,1,-1,-1,-1,2,7,0,4,롯데,두산,0
2017,8,30,2,LG,승,0,0,0,0,0,2,1,1,2,-1,-1,-1,6,9,0,3,LG,한화,0
2017,8,30,2,한화,패,0,0,1,0,3,0,0,0,1,-1,-1,-1,5,11,1,6,LG,한화,0
2017,8,30,2,기아,승,0,0,0,0,0,1,2,2,0,-1,-1,-1,5,9,0,7,기아,삼성,0
2017,8,30,2,삼성,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,7,0,6,기아,삼성,0
2017,8,30,2,NC,패,3,0,1,0,0,1,0,0,0,-1,-1,-1,5,12,0,2,NC,KT,0
2017,8,30,2,KT,승,0,2,3,3,0,1,0,0,-1,-1,-1,-1,9,11,0,5,NC,KT,0
2017,8,31,3,키움,승,0,0,0,0,1,0,0,0,4,-1,-1,-1,5,5,1,4,키움,LG,0
2017,8,31,3,LG,패,0,0,1,0,1,1,0,0,0,-1,-1,-1,3,6,0,3,키움,LG,0
2017,8,31,3,삼성,패,0,0,1,0,0,0,0,0,3,-1,-1,-1,4,11,1,2,삼성,SK,0
2017,8,31,3,SK,승,1,0,1,0,0,0,0,2,1,-1,-1,-1,5,11,0,3,삼성,SK,0
2017,8,31,3,KT,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,0,3,KT,한화,0
2017,8,31,3,한화,승,0,0,0,2,0,4,0,4,-1,-1,-1,-1,10,16,0,4,KT,한화,0
2017,8,31,3,두산,패,0,2,1,0,0,0,1,0,0,-1,-1,-1,4,11,1,3,두산,기아,0
2017,8,31,3,기아,승,0,1,2,2,2,2,0,0,-1,-1,-1,-1,9,12,0,6,두산,기아,0
2017,8,31,3,NC,패,0,0,1,1,0,0,2,0,1,-1,-1,-1,5,9,0,0,NC,롯데,0
2017,8,31,3,롯데,승,4,0,2,0,0,2,0,0,-1,-1,-1,-1,8,12,0,4,NC,롯데,0
2017,9,1,4,키움,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,5,2,2,키움,LG,0
2017,9,1,4,LG,승,0,1,5,0,0,0,0,0,-1,-1,-1,-1,6,8,1,2,키움,LG,0
2017,9,1,4,삼성,패,2,2,0,0,0,1,0,0,2,-1,-1,-1,7,12,1,3,삼성,SK,0
2017,9,1,4,SK,승,2,2,0,0,1,2,0,1,-1,-1,-1,-1,8,11,1,8,삼성,SK,0
2017,9,1,4,KT,승,1,2,0,0,1,0,0,0,2,-1,-1,-1,6,10,0,4,KT,한화,0
2017,9,1,4,한화,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,4,0,2,KT,한화,0
2017,9,1,4,두산,패,2,0,1,0,0,0,0,0,0,-1,-1,-1,3,8,2,4,두산,기아,0
2017,9,1,4,기아,승,2,1,1,0,0,0,1,0,-1,-1,-1,-1,5,11,0,0,두산,기아,0
2017,9,1,4,NC,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,4,1,2,NC,롯데,0
2017,9,1,4,롯데,승,0,1,0,0,2,0,2,1,-1,-1,-1,-1,6,8,0,5,NC,롯데,0
2017,9,2,5,기아,승,1,0,0,1,1,0,0,0,4,-1,-1,-1,7,10,1,4,기아,키움,0
2017,9,2,5,키움,패,0,0,0,0,0,2,1,0,1,-1,-1,-1,4,10,1,4,기아,키움,0
2017,9,2,5,삼성,승,0,0,0,0,1,2,0,0,0,-1,-1,-1,3,9,0,4,삼성,두산,0
2017,9,2,5,두산,패,0,1,1,0,0,0,0,0,0,-1,-1,-1,2,4,0,4,삼성,두산,0
2017,9,2,5,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,7,0,3,한화,롯데,0
2017,9,2,5,롯데,승,0,0,0,3,4,1,0,1,-1,-1,-1,-1,9,15,0,3,한화,롯데,0
2017,9,2,5,LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,0,0,LG,NC,0
2017,9,2,5,NC,승,1,1,0,0,3,0,0,1,-1,-1,-1,-1,6,9,0,2,LG,NC,0
2017,9,2,5,SK,승,2,2,3,0,1,4,0,1,2,-1,-1,-1,15,16,1,2,SK,KT,0
2017,9,2,5,KT,패,0,0,0,1,0,0,0,4,2,-1,-1,-1,7,10,1,3,SK,KT,0
2017,9,3,6,기아,패,2,0,0,1,0,0,3,0,1,-1,-1,-1,7,15,0,2,기아,키움,0
2017,9,3,6,키움,승,0,1,0,0,0,0,0,0,7,-1,-1,-1,8,9,2,7,기아,키움,0
2017,9,3,6,삼성,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,6,0,3,삼성,두산,0
2017,9,3,6,두산,승,1,0,1,0,0,5,0,0,-1,-1,-1,-1,7,10,1,8,삼성,두산,0
2017,9,3,6,한화,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,7,1,2,한화,롯데,0
2017,9,3,6,롯데,승,3,0,0,0,0,1,1,2,-1,-1,-1,-1,7,11,0,2,한화,롯데,0
2017,9,3,6,LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,2,LG,NC,0
2017,9,3,6,NC,승,2,0,0,1,2,0,0,0,-1,-1,-1,-1,5,11,1,4,LG,NC,0
2017,9,3,6,SK,패,0,0,0,1,3,0,0,1,0,-1,-1,-1,5,14,0,0,SK,KT,0
2017,9,3,6,KT,승,3,0,2,0,8,0,0,0,-1,-1,-1,-1,13,21,0,1,SK,KT,0
2017,9,5,1,기아,패,0,0,0,0,3,0,0,0,0,0,-1,-1,3,6,0,4,기아,LG,0
2017,9,5,1,LG,승,0,1,0,0,0,0,0,2,0,1,-1,-1,4,9,1,5,기아,LG,0
2017,9,5,1,롯데,패,0,0,0,0,0,0,1,1,0,-1,-1,-1,2,7,1,1,롯데,SK,0
2017,9,5,1,SK,승,2,2,2,0,0,0,0,0,-1,-1,-1,-1,6,10,1,0,롯데,SK,0
2017,9,5,1,두산,패,0,0,3,0,0,0,0,0,1,-1,-1,-1,4,6,1,3,두산,한화,0
2017,9,5,1,한화,승,0,0,4,0,2,0,0,0,-1,-1,-1,-1,6,10,0,3,두산,한화,0
2017,9,5,1,NC,패,0,0,0,0,1,0,0,2,0,-1,-1,-1,3,7,1,4,NC,삼성,0
2017,9,5,1,삼성,승,0,2,1,0,0,2,1,3,-1,-1,-1,-1,9,12,0,5,NC,삼성,0
2017,9,5,1,키움,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,6,1,3,키움,KT,0
2017,9,5,1,KT,승,0,0,0,3,0,0,2,0,-1,-1,-1,-1,5,8,0,1,키움,KT,0
2017,9,6,2,기아,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,0,1,기아,LG,0
2017,9,6,2,LG,승,0,2,0,0,3,1,0,0,-1,-1,-1,-1,6,15,0,4,기아,LG,0
2017,9,6,2,두산,승,0,1,3,1,0,1,1,5,1,-1,-1,-1,13,19,0,6,두산,한화,0
2017,9,6,2,한화,패,0,1,2,1,2,3,0,0,0,-1,-1,-1,9,11,1,7,두산,한화,0
2017,9,6,2,키움,패,0,0,0,2,0,0,0,0,2,-1,-1,-1,4,9,1,1,키움,KT,0
2017,9,6,2,KT,승,1,0,0,0,0,2,0,2,-1,-1,-1,-1,5,10,0,1,키움,KT,0
2017,9,7,3,LG,무,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,5,LG,키움,0
2017,9,7,3,키움,무,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,LG,키움,0
2017,9,7,3,KT,승,0,1,0,0,0,1,0,1,0,4,-1,-1,7,12,1,2,KT,두산,0
2017,9,7,3,두산,패,0,0,0,2,0,0,0,0,1,0,-1,-1,3,6,2,10,KT,두산,0
2017,9,7,3,한화,승,4,1,1,0,0,3,2,0,0,-1,-1,-1,11,21,0,5,한화,기아,0
2017,9,7,3,기아,패,0,0,0,1,0,0,0,0,1,-1,-1,-1,2,11,1,2,한화,기아,0
2017,9,7,3,삼성,승,0,0,1,2,0,3,0,0,0,-1,-1,-1,6,10,2,2,삼성,롯데,0
2017,9,7,3,롯데,패,0,0,2,0,0,2,0,0,1,-1,-1,-1,5,10,1,5,삼성,롯데,0
2017,9,7,3,SK,패,0,1,0,2,0,0,0,0,0,-1,-1,-1,3,4,2,5,SK,NC,0
2017,9,7,3,NC,승,0,3,1,0,0,0,0,0,-1,-1,-1,-1,4,12,0,6,SK,NC,0
2017,9,8,4,LG,승,2,0,0,0,1,5,1,0,0,1,-1,-1,10,16,1,3,LG,키움,0
2017,9,8,4,키움,패,0,1,0,2,1,0,4,1,0,0,-1,-1,9,12,1,7,LG,키움,0
2017,9,8,4,KT,패,0,0,0,1,0,0,1,0,0,-1,-1,-1,2,5,0,4,KT,두산,0
2017,9,8,4,두산,승,0,0,0,0,0,1,0,2,-1,-1,-1,-1,3,6,0,6,KT,두산,0
2017,9,8,4,한화,패,0,1,0,0,0,4,0,0,0,-1,-1,-1,5,6,1,4,한화,기아,0
2017,9,8,4,기아,승,0,1,2,1,0,0,5,0,-1,-1,-1,-1,9,11,2,3,한화,기아,0
2017,9,8,4,삼성,패,0,0,2,2,0,1,0,0,0,-1,-1,-1,5,8,0,7,삼성,롯데,0
2017,9,8,4,롯데,승,1,0,1,0,1,2,1,0,-1,-1,-1,-1,6,13,0,4,삼성,롯데,0
2017,9,8,4,SK,패,0,0,0,1,0,1,0,0,0,-1,-1,-1,2,7,2,0,SK,NC,0
2017,9,8,4,NC,승,0,0,1,0,0,2,0,1,-1,-1,-1,-1,4,10,0,7,SK,NC,0
2017,9,9,5,두산,패,2,0,1,0,0,0,0,0,0,-1,-1,-1,3,9,0,3,두산,LG,0
2017,9,9,5,LG,승,0,1,2,0,0,1,0,0,-1,-1,-1,-1,4,9,1,2,두산,LG,0
2017,9,9,5,키움,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,5,0,3,키움,SK,0
2017,9,9,5,SK,승,0,0,0,1,0,0,0,0,1,-1,-1,-1,2,5,0,2,키움,SK,0
2017,9,9,5,NC,패,0,0,1,0,0,1,0,1,0,-1,-1,-1,3,9,1,3,NC,한화,0
2017,9,9,5,한화,승,0,0,3,0,0,0,1,2,-1,-1,-1,-1,6,15,0,1,NC,한화,0
2017,9,9,5,삼성,패,0,0,0,0,1,0,2,0,2,0,0,-1,5,11,1,2,삼성,기아,0
2017,9,9,5,기아,승,2,0,0,0,2,0,0,0,1,0,1,-1,6,10,0,8,삼성,기아,0
2017,9,9,5,롯데,패,0,1,0,0,1,0,0,0,0,-1,-1,-1,2,8,0,3,롯데,KT,0
2017,9,9,5,KT,승,0,0,0,2,0,1,0,0,-1,-1,-1,-1,3,9,0,1,롯데,KT,0
2017,9,10,6,두산,승,0,0,3,0,0,0,0,2,0,-1,-1,-1,5,8,1,6,두산,LG,0
2017,9,10,6,LG,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,12,1,5,두산,LG,0
2017,9,10,6,키움,패,1,2,1,0,2,0,1,1,0,-1,-1,-1,8,11,1,4,키움,SK,0
2017,9,10,6,SK,승,1,0,2,7,1,5,0,1,-1,-1,-1,-1,17,19,1,6,키움,SK,0
2017,9,10,6,NC,승,0,0,0,1,2,0,0,4,4,-1,-1,-1,11,14,1,3,NC,한화,0
2017,9,10,6,한화,패,1,0,0,0,0,3,0,1,0,-1,-1,-1,5,9,1,2,NC,한화,0
2017,9,10,6,삼성,승,3,0,0,0,3,3,0,0,0,-1,-1,-1,9,17,2,4,삼성,기아,0
2017,9,10,6,기아,패,0,1,1,2,0,0,2,0,0,-1,-1,-1,6,12,1,1,삼성,기아,0
2017,9,10,6,롯데,승,0,4,0,0,2,0,1,0,0,-1,-1,-1,7,15,0,2,롯데,KT,0
2017,9,10,6,KT,패,0,0,1,2,0,2,0,0,0,-1,-1,-1,5,6,0,6,롯데,KT,0
2017,9,12,1,KT,승,0,0,0,0,0,0,0,0,2,1,-1,-1,3,12,1,1,KT,키움,0
2017,9,12,1,키움,패,2,0,0,0,0,0,0,0,0,0,-1,-1,2,3,0,4,KT,키움,0
2017,9,12,1,롯데,승,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,8,1,2,롯데,LG,0
2017,9,12,1,LG,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,6,0,2,롯데,LG,0
2017,9,12,1,기아,승,0,0,5,0,0,1,0,0,0,-1,-1,-1,6,10,0,2,기아,SK,0
2017,9,12,1,SK,패,0,0,1,0,0,1,0,0,0,-1,-1,-1,2,9,1,1,기아,SK,0
2017,9,12,1,한화,승,2,2,0,0,1,0,1,0,0,-1,-1,-1,6,10,1,5,한화,삼성,0
2017,9,12,1,삼성,패,0,0,1,0,0,1,0,0,0,-1,-1,-1,2,6,1,1,한화,삼성,0
2017,9,12,1,두산,승,0,0,0,4,4,0,0,6,0,-1,-1,-1,14,16,0,3,두산,NC,0
2017,9,12,1,NC,패,1,7,0,3,2,0,0,0,0,-1,-1,-1,13,21,2,8,두산,NC,0
2017,9,13,2,KT,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,0,KT,키움,0
2017,9,13,2,키움,승,4,0,0,3,0,1,0,0,-1,-1,-1,-1,8,10,0,3,KT,키움,0
2017,9,13,2,롯데,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,6,0,1,롯데,LG,0
2017,9,13,2,LG,승,1,0,2,0,0,0,0,0,-1,-1,-1,-1,3,6,1,2,롯데,LG,0
2017,9,13,2,기아,패,0,2,4,0,2,0,2,0,0,-1,-1,-1,10,12,1,3,기아,SK,0
2017,9,13,2,SK,승,0,0,3,0,1,1,10,0,-1,-1,-1,-1,15,18,1,4,기아,SK,0
2017,9,13,2,한화,패,0,0,3,0,1,0,0,0,1,-1,-1,-1,5,6,1,5,한화,삼성,0
2017,9,13,2,삼성,승,6,0,0,0,0,4,3,0,-1,-1,-1,-1,13,18,0,2,한화,삼성,0
2017,9,13,2,두산,승,0,3,7,0,0,0,0,3,0,-1,-1,-1,13,11,0,9,두산,NC,0
2017,9,13,2,NC,패,0,0,0,0,1,0,1,1,0,-1,-1,-1,3,12,0,2,두산,NC,0
2017,9,14,3,SK,승,2,0,0,0,1,0,0,1,4,-1,-1,-1,8,14,1,7,SK,두산,0
2017,9,14,3,두산,패,0,0,0,1,0,2,0,1,2,-1,-1,-1,6,11,0,7,SK,두산,0
2017,9,14,3,키움,패,0,0,2,0,0,0,0,0,0,-1,-1,-1,2,7,1,4,키움,한화,0
2017,9,14,3,한화,승,0,0,1,0,1,1,7,0,-1,-1,-1,-1,10,15,0,5,키움,한화,0
2017,9,14,3,기아,승,7,2,1,0,0,1,0,0,0,-1,-1,-1,11,18,1,6,기아,롯데,0
2017,9,14,3,롯데,패,0,1,0,0,0,1,0,0,0,-1,-1,-1,2,6,1,2,기아,롯데,0
2017,9,14,3,삼성,무,0,1,0,0,5,0,1,1,2,1,0,0,11,11,3,4,삼성,NC,0
2017,9,14,3,NC,무,3,3,0,0,0,3,0,1,0,1,0,0,11,20,3,3,삼성,NC,0
2017,9,14,3,LG,패,0,5,0,0,2,1,0,3,0,-1,-1,-1,11,15,3,5,LG,KT,0
2017,9,14,3,KT,승,0,0,4,2,5,0,0,0,1,-1,-1,-1,12,15,3,6,LG,KT,0
2017,9,15,4,SK,승,0,0,0,0,0,0,5,0,0,-1,-1,-1,5,11,0,2,SK,두산,0
2017,9,15,4,두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,1,0,SK,두산,0
2017,9,15,4,키움,패,0,0,3,0,1,0,0,0,0,-1,-1,-1,4,9,2,4,키움,한화,0
2017,9,15,4,한화,승,0,0,1,3,0,0,0,2,-1,-1,-1,-1,6,8,1,9,키움,한화,0
2017,9,15,4,기아,패,0,0,0,1,0,2,0,0,0,-1,-1,-1,3,6,0,2,기아,롯데,0
2017,9,15,4,롯데,승,0,2,0,0,0,0,0,0,2,-1,-1,-1,4,8,1,2,기아,롯데,0
2017,9,15,4,삼성,승,6,0,0,3,0,2,0,0,0,-1,-1,-1,11,15,1,5,삼성,NC,0
2017,9,15,4,NC,패,0,0,0,0,1,2,0,0,0,-1,-1,-1,3,8,0,6,삼성,NC,0
2017,9,15,4,LG,패,0,0,3,0,0,0,0,1,0,0,0,-1,4,10,1,4,LG,KT,0
2017,9,15,4,KT,승,0,0,0,2,0,2,0,0,0,0,1,-1,5,12,1,4,LG,KT,0
2017,9,16,5,한화,승,0,0,0,0,0,0,0,2,1,-1,-1,-1,3,7,0,3,한화,LG,0
2017,9,16,5,LG,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,8,1,3,한화,LG,0
2017,9,16,5,두산,승,4,2,0,0,0,1,1,1,0,-1,-1,-1,9,17,1,4,두산,삼성,0
2017,9,16,5,삼성,패,2,0,0,0,0,0,0,2,1,-1,-1,-1,5,10,0,1,두산,삼성,0
2017,9,16,5,KT,패,0,0,0,0,0,0,0,1,2,-1,-1,-1,3,9,0,2,KT,기아,0
2017,9,16,5,기아,승,0,0,9,1,0,4,3,0,-1,-1,-1,-1,17,20,2,9,KT,기아,0
2017,9,16,5,SK,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,5,2,1,SK,롯데,0
2017,9,16,5,롯데,승,0,0,0,3,0,1,0,2,-1,-1,-1,-1,6,11,2,4,SK,롯데,0
2017,9,16,5,키움,패,4,0,2,0,2,2,0,0,4,0,-1,-1,14,14,0,6,키움,NC,0
2017,9,16,5,NC,승,1,1,5,2,1,4,0,0,0,1,-1,-1,15,24,1,7,키움,NC,0
2017,9,17,6,한화,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,5,0,2,한화,LG,0
2017,9,17,6,LG,승,0,0,1,3,0,0,4,0,-1,-1,-1,-1,8,12,1,7,한화,LG,0
2017,9,17,6,두산,승,4,10,0,0,4,1,1,1,0,-1,-1,-1,21,20,4,9,두산,삼성,0
2017,9,17,6,삼성,패,0,1,2,0,0,2,0,0,3,-1,-1,-1,8,13,0,3,두산,삼성,0
2017,9,17,6,KT,패,1,0,0,0,0,2,0,0,0,-1,-1,-1,3,12,0,0,KT,기아,0
2017,9,17,6,기아,승,0,0,0,2,0,0,2,0,-1,-1,-1,-1,4,10,0,2,KT,기아,0
2017,9,17,6,SK,패,0,0,0,0,0,5,0,0,0,-1,-1,-1,5,12,1,4,SK,롯데,0
2017,9,17,6,롯데,승,3,0,0,3,0,0,0,3,-1,-1,-1,-1,9,9,1,7,SK,롯데,0
2017,9,17,6,키움,승,0,1,3,0,4,0,1,0,5,-1,-1,-1,14,18,2,3,키움,NC,0
2017,9,17,6,NC,패,0,0,1,0,0,0,1,3,1,-1,-1,-1,6,8,1,3,키움,NC,0
2017,9,19,1,KT,승,0,0,0,0,0,0,1,5,9,-1,-1,-1,15,19,3,3,KT,LG,0
2017,9,19,1,LG,패,0,1,0,0,2,0,0,4,0,-1,-1,-1,7,7,2,6,KT,LG,0
2017,9,19,1,SK,승,1,2,0,0,0,0,4,0,0,-1,-1,-1,7,13,0,2,SK,기아,0
2017,9,19,1,기아,패,0,0,1,0,0,0,3,0,0,-1,-1,-1,4,6,2,3,SK,기아,0
2017,9,19,1,두산,승,1,0,0,3,4,0,0,0,0,-1,-1,-1,8,12,0,2,두산,롯데,0
2017,9,19,1,롯데,패,0,0,1,0,0,0,0,1,1,-1,-1,-1,3,8,1,3,두산,롯데,0
2017,9,20,2,한화,승,0,0,0,0,1,1,0,0,0,-1,-1,-1,2,8,0,3,한화,LG,0
2017,9,20,2,LG,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,5,0,2,한화,LG,0
2017,9,20,2,SK,승,0,0,2,0,0,2,0,0,0,-1,-1,-1,4,11,0,0,SK,기아,0
2017,9,20,2,기아,패,0,0,0,0,0,3,0,0,0,-1,-1,-1,3,8,0,4,SK,기아,0
2017,9,20,2,두산,승,0,0,0,0,0,0,2,0,1,-1,-1,-1,3,7,0,2,두산,NC,0
2017,9,20,2,NC,패,1,0,0,0,1,0,0,0,0,-1,-1,-1,2,9,0,0,두산,NC,0
2017,9,21,3,LG,패,0,0,0,1,0,0,0,2,1,-1,-1,-1,4,8,0,4,LG,삼성,0
2017,9,21,3,삼성,승,4,0,0,0,2,1,0,1,-1,-1,-1,-1,8,15,0,3,LG,삼성,0
2017,9,21,3,키움,승,1,0,0,2,0,1,0,0,1,-1,-1,-1,5,13,0,3,키움,KT,0
2017,9,21,3,KT,패,1,0,0,0,2,0,0,0,0,-1,-1,-1,3,6,1,0,키움,KT,0
2017,9,22,4,롯데,승,0,0,0,1,0,1,0,0,0,-1,-1,-1,2,11,0,0,롯데,한화,0
2017,9,22,4,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,0,0,롯데,한화,0
2017,9,22,4,LG,승,0,0,0,0,2,2,1,0,3,-1,-1,-1,8,14,2,4,LG,삼성,0
2017,9,22,4,삼성,패,0,0,0,0,0,1,2,0,1,-1,-1,-1,4,11,1,4,LG,삼성,0
2017,9,22,4,두산,승,0,0,2,1,2,0,1,0,0,-1,-1,-1,6,12,0,4,두산,기아,0
2017,9,22,4,기아,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,3,두산,기아,0
2017,9,23,5,삼성,패,0,3,1,0,0,0,1,2,0,0,-1,-1,7,12,1,4,삼성,한화,0
2017,9,23,5,한화,승,0,0,4,0,0,1,2,0,0,1,-1,-1,8,12,0,7,삼성,한화,0
